Batch_idx: 143 | Loss: inf | Acc: 17.372% (3202/18432)
Batch_idx: 144 | Loss: inf | Acc: 17.403% (3230/18560)
Batch_idx: 145 | Loss: inf | Acc: 17.444% (3260/18688)
Batch_idx: 146 | Loss: inf | Acc: 17.474% (3288/18816)
Batch_idx: 147 | Loss: inf | Acc: 17.499% (3315/18944)
Batch_idx: 148 | Loss: inf | Acc: 17.565% (3350/19072)
Batch_idx: 149 | Loss: inf | Acc: 17.594% (3378/19200)
Batch_idx: 150 | Loss: inf | Acc: 17.622% (3406/19328)
Batch_idx: 151 | Loss: inf | Acc: 17.666% (3437/19456)
Batch_idx: 152 | Loss: inf | Acc: 17.703% (3467/19584)
Batch_idx: 153 | Loss: inf | Acc: 17.735% (3496/19712)
Batch_idx: 154 | Loss: inf | Acc: 17.787% (3529/19840)
Batch_idx: 155 | Loss: inf | Acc: 17.738% (3542/19968)
Batch_idx: 156 | Loss: inf | Acc: 17.814% (3580/20096)
Batch_idx: 157 | Loss: inf | Acc: 17.806% (3601/20224)
Batch_idx: 158 | Loss: inf | Acc: 17.831% (3629/20352)
Batch_idx: 159 | Loss: inf | Acc: 17.886% (3663/20480)
Batch_idx: 160 | Loss: inf | Acc: 17.915% (3692/20608)
Batch_idx: 161 | Loss: inf | Acc: 17.959% (3724/20736)
Batch_idx: 162 | Loss: inf | Acc: 17.974% (3750/20864)
Batch_idx: 163 | Loss: inf | Acc: 18.016% (3782/20992)
Batch_idx: 164 | Loss: inf | Acc: 18.040% (3810/21120)
Batch_idx: 165 | Loss: inf | Acc: 18.091% (3844/21248)
Batch_idx: 166 | Loss: inf | Acc: 18.114% (3872/21376)
Batch_idx: 167 | Loss: inf | Acc: 18.132% (3899/21504)
Batch_idx: 168 | Loss: inf | Acc: 18.135% (3923/21632)
Batch_idx: 169 | Loss: inf | Acc: 18.199% (3960/21760)
Batch_idx: 170 | Loss: inf | Acc: 18.188% (3981/21888)
Batch_idx: 171 | Loss: inf | Acc: 18.237% (4015/22016)
Batch_idx: 172 | Loss: inf | Acc: 18.307% (4054/22144)
Batch_idx: 173 | Loss: inf | Acc: 18.364% (4090/22272)
Batch_idx: 174 | Loss: inf | Acc: 18.384% (4118/22400)
Batch_idx: 175 | Loss: inf | Acc: 18.404% (4146/22528)
Batch_idx: 176 | Loss: inf | Acc: 18.441% (4178/22656)
Batch_idx: 177 | Loss: inf | Acc: 18.465% (4207/22784)
Batch_idx: 178 | Loss: inf | Acc: 18.510% (4241/22912)
Batch_idx: 179 | Loss: inf | Acc: 18.533% (4270/23040)
Batch_idx: 180 | Loss: inf | Acc: 18.530% (4293/23168)
Batch_idx: 181 | Loss: inf | Acc: 18.561% (4324/23296)
Batch_idx: 182 | Loss: inf | Acc: 18.613% (4360/23424)
Batch_idx: 183 | Loss: inf | Acc: 18.618% (4385/23552)
Batch_idx: 184 | Loss: inf | Acc: 18.653% (4417/23680)
Batch_idx: 185 | Loss: inf | Acc: 18.670% (4445/23808)
Batch_idx: 186 | Loss: inf | Acc: 18.696% (4475/23936)
Batch_idx: 187 | Loss: inf | Acc: 18.688% (4497/24064)
Batch_idx: 188 | Loss: inf | Acc: 18.733% (4532/24192)
Batch_idx: 189 | Loss: inf | Acc: 18.775% (4566/24320)
Batch_idx: 190 | Loss: inf | Acc: 18.799% (4596/24448)
Batch_idx: 191 | Loss: inf | Acc: 18.852% (4633/24576)
Batch_idx: 192 | Loss: inf | Acc: 18.867% (4661/24704)
Batch_idx: 193 | Loss: inf | Acc: 18.895% (4692/24832)
Batch_idx: 194 | Loss: inf | Acc: 18.942% (4728/24960)
Batch_idx: 195 | Loss: inf | Acc: 18.981% (4762/25088)
Batch_idx: 196 | Loss: inf | Acc: 19.024% (4797/25216)
Batch_idx: 197 | Loss: inf | Acc: 19.074% (4834/25344)
Batch_idx: 198 | Loss: inf | Acc: 19.076% (4859/25472)
Batch_idx: 199 | Loss: inf | Acc: 19.121% (4895/25600)
Batch_idx: 200 | Loss: inf | Acc: 19.127% (4921/25728)
Batch_idx: 201 | Loss: inf | Acc: 19.137% (4948/25856)
Batch_idx: 202 | Loss: inf | Acc: 19.154% (4977/25984)
Batch_idx: 203 | Loss: inf | Acc: 19.171% (5006/26112)
Batch_idx: 204 | Loss: inf | Acc: 19.204% (5039/26240)
Batch_idx: 205 | Loss: inf | Acc: 19.205% (5064/26368)
Batch_idx: 206 | Loss: inf | Acc: 19.267% (5105/26496)
Batch_idx: 207 | Loss: inf | Acc: 19.302% (5139/26624)
Batch_idx: 208 | Loss: inf | Acc: 19.314% (5167/26752)
Batch_idx: 209 | Loss: inf | Acc: 19.371% (5207/26880)
Batch_idx: 210 | Loss: inf | Acc: 19.394% (5238/27008)
Batch_idx: 211 | Loss: inf | Acc: 19.446% (5277/27136)
Batch_idx: 212 | Loss: inf | Acc: 19.502% (5317/27264)
Batch_idx: 213 | Loss: inf | Acc: 19.539% (5352/27392)
Batch_idx: 214 | Loss: inf | Acc: 19.560% (5383/27520)
Batch_idx: 215 | Loss: inf | Acc: 19.593% (5417/27648)
Batch_idx: 216 | Loss: inf | Acc: 19.618% (5449/27776)
Batch_idx: 217 | Loss: inf | Acc: 19.646% (5482/27904)
Batch_idx: 218 | Loss: inf | Acc: 19.681% (5517/28032)
Batch_idx: 219 | Loss: inf | Acc: 19.698% (5547/28160)
Batch_idx: 220 | Loss: inf | Acc: 19.747% (5586/28288)
Batch_idx: 221 | Loss: inf | Acc: 19.760% (5615/28416)
Batch_idx: 222 | Loss: inf | Acc: 19.790% (5649/28544)
Batch_idx: 223 | Loss: inf | Acc: 19.835% (5687/28672)
Batch_idx: 224 | Loss: inf | Acc: 19.854% (5718/28800)
Batch_idx: 225 | Loss: inf | Acc: 19.884% (5752/28928)
Batch_idx: 226 | Loss: inf | Acc: 19.900% (5782/29056)
Batch_idx: 227 | Loss: inf | Acc: 19.912% (5811/29184)
Batch_idx: 228 | Loss: inf | Acc: 19.944% (5846/29312)
Batch_idx: 229 | Loss: inf | Acc: 19.952% (5874/29440)
Batch_idx: 230 | Loss: inf | Acc: 19.984% (5909/29568)
Batch_idx: 231 | Loss: inf | Acc: 20.006% (5941/29696)
Batch_idx: 232 | Loss: inf | Acc: 20.038% (5976/29824)
Batch_idx: 233 | Loss: inf | Acc: 20.069% (6011/29952)
Batch_idx: 234 | Loss: inf | Acc: 20.066% (6036/30080)
Batch_idx: 235 | Loss: inf | Acc: 20.104% (6073/30208)
Batch_idx: 236 | Loss: inf | Acc: 20.111% (6101/30336)
Batch_idx: 237 | Loss: inf | Acc: 20.122% (6130/30464)
Batch_idx: 238 | Loss: inf | Acc: 20.169% (6170/30592)
Batch_idx: 239 | Loss: inf | Acc: 20.176% (6198/30720)
Batch_idx: 240 | Loss: inf | Acc: 20.202% (6232/30848)
Batch_idx: 241 | Loss: inf | Acc: 20.206% (6259/30976)
Batch_idx: 242 | Loss: inf | Acc: 20.261% (6302/31104)
Batch_idx: 243 | Loss: inf | Acc: 20.261% (6328/31232)
Batch_idx: 244 | Loss: inf | Acc: 20.284% (6361/31360)
Batch_idx: 245 | Loss: inf | Acc: 20.309% (6395/31488)
Batch_idx: 246 | Loss: inf | Acc: 20.335% (6429/31616)
Batch_idx: 247 | Loss: inf | Acc: 20.338% (6456/31744)
Batch_idx: 248 | Loss: inf | Acc: 20.350% (6486/31872)
Batch_idx: 249 | Loss: inf | Acc: 20.350% (6512/32000)
Batch_idx: 250 | Loss: inf | Acc: 20.384% (6549/32128)
Batch_idx: 251 | Loss: inf | Acc: 20.393% (6578/32256)
Batch_idx: 252 | Loss: inf | Acc: 20.393% (6604/32384)
Batch_idx: 253 | Loss: inf | Acc: 20.408% (6635/32512)
Batch_idx: 254 | Loss: inf | Acc: 20.444% (6673/32640)
